student_id,student_no,name,gender,grade,class,birth_date,contact_phone,email
8125,20221008125,郑景琳,女,大四,4班,2003-03-30,13180810282,20221008125@school.edu.cn
8126,20221008126,徐乐,男,大四,1班,2004-01-17,15801128168,20221008126@school.edu.cn
8127,20221008127,李瑞,男,大四,12班,2003-03-09,15016609257,20221008127@school.edu.cn
8128,20221008128,赵依芷,男,大四,10班,2004-01-25,18805662052,20221008128@school.edu.cn
8129,20221008129,吴杰六,女,大四,8班,2004-06-16,13020277004,20221008129@school.edu.cn
8130,20221008130,于婷航,女,大四,8班,2003-08-19,13647336634,20221008130@school.edu.cn
8131,20221008131,邓宁珊,男,大四,6班,2004-09-19,17788167360,20221008131@school.edu.cn
8132,20221008132,梁芸志,女,大四,4班,2003-03-12,15678884665,20221008132@school.edu.cn
8133,20221008133,吴彦骁,男,大四,4班,2004-01-01,13663978178,20221008133@school.edu.cn
8134,20221008134,唐宁潇,女,大四,7班,2004-09-01,15633606922,20221008134@school.edu.cn
8135,20221008135,胡泓珊,女,大四,9班,2003-11-10,18021088440,20221008135@school.edu.cn
8136,20221008136,何姝斌,女,大四,1班,2004-03-13,18793103711,20221008136@school.edu.cn
8137,20221008137,罗乐磊,男,大四,5班,2003-09-27,15130197633,20221008137@school.edu.cn
8138,20221008138,赵颖蓉,女,大四,6班,2004-03-31,13679377835,20221008138@school.edu.cn
8139,20221008139,邓珂,男,大四,6班,2003-06-28,17706123728,20221008139@school.edu.cn
8140,20221008140,周瑶琳,女,大四,11班,2003-09-01,18675308192,20221008140@school.edu.cn
8141,20221008141,沈四衡,男,大四,1班,2003-03-07,13710122067,20221008141@school.edu.cn
8142,20221008142,曹彦六,女,大四,1班,2003-05-23,13102685268,20221008142@school.edu.cn
8143,20221008143,林瑞瑾,男,大四,9班,2004-12-25,13242258092,20221008143@school.edu.cn
8144,20221008144,沈瑾凯,女,大四,8班,2004-08-08,13124765005,20221008144@school.edu.cn
8145,20221008145,徐景,男,大四,7班,2004-04-24,15716019186,20221008145@school.edu.cn
8146,20221008146,邓浩宁,女,大四,2班,2003-09-03,15617980688,20221008146@school.edu.cn
8147,20221008147,宋瑞,女,大四,5班,2003-02-13,13056428882,20221008147@school.edu.cn
8148,20221008148,周茗瑶,男,大四,2班,2004-06-11,13717939912,20221008148@school.edu.cn
8149,20221008149,曾志璐,男,大四,3班,2003-02-13,15284329285,20221008149@school.edu.cn
8150,20221008150,王启睿,女,大四,3班,2004-08-26,13880907338,20221008150@school.edu.cn
8151,20221008151,邓雅,女,大四,1班,2003-04-14,18099297104,20221008151@school.edu.cn
8152,20221008152,郭瑶蕾,男,大四,11班,2004-05-05,15884711539,20221008152@school.edu.cn
8153,20221008153,彭瑾,女,大四,4班,2004-10-25,15974690320,20221008153@school.edu.cn
8154,20221008154,曾宁滢,女,大四,9班,2004-05-12,15987179455,20221008154@school.edu.cn
8155,20221008155,陈佳四,女,大四,9班,2003-11-06,13624261562,20221008155@school.edu.cn
8156,20221008156,傅乐雪,男,大四,1班,2003-12-19,15751581871,20221008156@school.edu.cn
8157,20221008157,董六,男,大四,11班,2003-07-26,15534260851,20221008157@school.edu.cn
8158,20221008158,于欣六,男,大四,11班,2003-09-28,13460139838,20221008158@school.edu.cn
8159,20221008159,宋宁,女,大四,12班,2003-06-19,15504685188,20221008159@school.edu.cn
8160,20221008160,李二,女,大四,4班,2004-01-20,13151119265,20221008160@school.edu.cn
8161,20221008161,曹翊芸,女,大四,11班,2004-03-30,18227344551,20221008161@school.edu.cn
8162,20221008162,孙菲阳,男,大四,10班,2003-07-09,13495252723,20221008162@school.edu.cn
8163,20221008163,冯林娜,女,大四,2班,2003-05-14,13780911769,20221008163@school.edu.cn
8164,20221008164,周莹,女,大四,2班,2003-02-04,15094854448,20221008164@school.edu.cn
8165,20221008165,于序,男,大四,7班,2003-09-18,18291099522,20221008165@school.edu.cn
8166,20221008166,何五哲,女,大四,9班,2003-05-04,13103620082,20221008166@school.edu.cn
8167,20221008167,沈雪欣,女,大四,5班,2003-08-10,15272324467,20221008167@school.edu.cn
8168,20221008168,赵羽驰,男,大四,9班,2003-06-26,13764475045,20221008168@school.edu.cn
8169,20221008169,朱雪,女,大四,3班,2004-08-08,17673720842,20221008169@school.edu.cn
8170,20221008170,吕奚芷,男,大四,7班,2004-07-14,13582438679,20221008170@school.edu.cn
8171,20221008171,曾雅泽,女,大四,1班,2004-06-18,15003519792,20221008171@school.edu.cn
8172,20221008172,彭珂坤,女,大四,5班,2004-10-24,18108215380,20221008172@school.edu.cn
8173,20221008173,黄瑶琪,女,大四,7班,2004-02-20,15790966184,20221008173@school.edu.cn
8174,20221008174,何泓,女,大四,12班,2004-12-10,18312849246,20221008174@school.edu.cn
8175,20221008175,彭浩四,男,大四,10班,2004-04-20,13901873594,20221008175@school.edu.cn
8176,20221008176,徐语,男,大四,10班,2003-05-22,15322259724,20221008176@school.edu.cn
8177,20221008177,曾八锴,女,大四,1班,2003-01-01,13274555972,20221008177@school.edu.cn
8178,20221008178,冯羽蕾,男,大四,8班,2003-11-06,15163521178,20221008178@school.edu.cn
8179,20221008179,马琛,男,大四,11班,2004-09-14,18754103278,20221008179@school.edu.cn
8180,20221008180,王序,男,大四,5班,2003-09-07,18318826353,20221008180@school.edu.cn
8181,20221008181,谢欣致,男,大四,11班,2003-12-11,17684019345,20221008181@school.edu.cn
8182,20221008182,曾杰洁,女,大四,3班,2004-01-30,13398202451,20221008182@school.edu.cn
8183,20221008183,袁琛翎,男,大四,3班,2003-04-16,17878213206,20221008183@school.edu.cn
8184,20221008184,沈曜煜,男,大四,10班,2004-09-19,15258532910,20221008184@school.edu.cn
8185,20221008185,萧明凝,男,大四,3班,2004-01-28,18556133051,20221008185@school.edu.cn
8186,20221008186,沈欣蓉,女,大四,11班,2004-05-26,15840591374,20221008186@school.edu.cn
8187,20221008187,彭语凯,男,大四,10班,2003-10-08,13316944984,20221008187@school.edu.cn
8188,20221008188,吕序轩,女,大四,6班,2003-06-29,13553051460,20221008188@school.edu.cn
8189,20221008189,黄六希,男,大四,11班,2004-04-13,13363636602,20221008189@school.edu.cn
8190,20221008190,韩景,男,大四,7班,2003-10-07,18296829780,20221008190@school.edu.cn
8191,20221008191,沈泽晟,女,大四,3班,2004-12-05,18962289376,20221008191@school.edu.cn
8192,20221008192,朱曜,男,大四,6班,2004-05-11,15048499904,20221008192@school.edu.cn
8193,20221008193,王颖亦,男,大四,7班,2004-06-12,18578326989,20221008193@school.edu.cn
8194,20221008194,彭泓琪,女,大四,6班,2004-07-22,13520026043,20221008194@school.edu.cn
8195,20221008195,彭奚,男,大四,6班,2003-07-26,13945583012,20221008195@school.edu.cn
8196,20221008196,朱颖腾,男,大四,3班,2004-10-03,18359045801,20221008196@school.edu.cn
8197,20221008197,董依娜,男,大四,3班,2004-07-13,17502862195,20221008197@school.edu.cn
8198,20221008198,郭雨然,女,大四,8班,2003-10-19,15813771769,20221008198@school.edu.cn
8199,20221008199,唐宁,女,大四,6班,2004-05-14,15162630298,20221008199@school.edu.cn
8200,20221008200,梁宥,男,大四,5班,2004-11-29,13919389652,20221008200@school.edu.cn
8201,20221008201,冯凯,女,大四,12班,2003-06-22,17393022511,20221008201@school.edu.cn
8202,20221008202,张五博,女,大四,7班,2004-06-06,13186969395,20221008202@school.edu.cn
8203,20221008203,郭浩六,女,大四,2班,2004-11-22,13061481068,20221008203@school.edu.cn
8204,20221008204,彭颖钰,男,大四,3班,2004-03-20,18780859359,20221008204@school.edu.cn
8205,20221008205,陈彤坤,女,大四,2班,2003-03-03,17688858263,20221008205@school.edu.cn
8206,20221008206,林涵,女,大四,5班,2003-10-10,15925443522,20221008206@school.edu.cn
8207,20221008207,梁瑶宇,女,大四,10班,2004-03-27,15673556734,20221008207@school.edu.cn
8208,20221008208,胡志萌,男,大四,7班,2003-04-09,18019367373,20221008208@school.edu.cn
8209,20221008209,马茗可,男,大四,8班,2003-11-14,13519787682,20221008209@school.edu.cn
8210,20221008210,梁杰致,男,大四,1班,2004-01-28,13595876062,20221008210@school.edu.cn
8211,20221008211,唐昭,女,大四,8班,2004-01-01,15563423533,20221008211@school.edu.cn
8212,20221008212,吴颖妍,女,大四,3班,2003-09-11,17362982415,20221008212@school.edu.cn
8213,20221008213,郭浩峻,女,大四,6班,2003-09-17,15851788928,20221008213@school.edu.cn
8214,20221008214,陈奚,女,大四,5班,2004-04-24,15507342326,20221008214@school.edu.cn
8215,20221008215,郑四亦,女,大四,8班,2004-08-09,18854383153,20221008215@school.edu.cn
8216,20221008216,吕欣,男,大四,7班,2003-10-16,13378167352,20221008216@school.edu.cn
8217,20221008217,邓淇子,男,大四,4班,2003-08-25,15787740708,20221008217@school.edu.cn
8218,20221008218,宋文博,男,大四,6班,2003-11-04,15538082103,20221008218@school.edu.cn
8219,20221008219,张星,女,大四,5班,2004-08-31,15028466669,20221008219@school.edu.cn
8220,20221008220,郑瑶铠,女,大四,7班,2003-06-13,13576674611,20221008220@school.edu.cn
8221,20221008221,曾婕芷,男,大四,5班,2004-11-27,13505434815,20221008221@school.edu.cn
8222,20221008222,萧浩涵,男,大四,8班,2004-01-22,13474848524,20221008222@school.edu.cn
8223,20221008223,沈祺扬,女,大四,12班,2004-11-21,15908254154,20221008223@school.edu.cn
8224,20221008224,袁浩,男,大四,6班,2003-02-06,15869976255,20221008224@school.edu.cn
8225,20221008225,梁清衡,男,大四,4班,2004-12-20,13160993664,20221008225@school.edu.cn
8226,20221008226,韩曜琳,男,大四,1班,2004-06-22,18864691210,20221008226@school.edu.cn
8227,20221008227,何雅博,女,大四,8班,2003-02-01,18109825709,20221008227@school.edu.cn
8228,20221008228,吴若衡,男,大四,10班,2004-08-17,17649922390,20221008228@school.edu.cn
8229,20221008229,王曜,男,大四,2班,2003-10-14,18084615083,20221008229@school.edu.cn
8230,20221008230,韩渲翎,男,大四,9班,2003-07-09,17554172733,20221008230@school.edu.cn
8231,20221008231,周景琛,男,大四,1班,2003-07-14,18557396610,20221008231@school.edu.cn
8232,20221008232,高颖五,男,大四,2班,2004-11-21,17359161887,20221008232@school.edu.cn
8233,20221008233,程二,女,大四,8班,2003-09-06,18609651169,20221008233@school.edu.cn
8234,20221008234,陈若六,男,大四,5班,2003-08-08,15974994782,20221008234@school.edu.cn
8235,20221008235,傅菲文,男,大四,9班,2003-08-30,13436612797,20221008235@school.edu.cn
8236,20221008236,邓若娅,女,大四,4班,2003-07-24,13833047363,20221008236@school.edu.cn
8237,20221008237,徐霖霖,男,大四,11班,2004-08-05,13289779713,20221008237@school.edu.cn
8238,20221008238,高三,女,大四,8班,2003-02-13,15504686120,20221008238@school.edu.cn
8239,20221008239,周珂二,男,大四,2班,2003-02-19,13142029470,20221008239@school.edu.cn
8240,20221008240,陈博,男,大四,4班,2003-05-08,17636037700,20221008240@school.edu.cn
8241,20221008241,罗淇辰,男,大四,9班,2003-11-18,15507211616,20221008241@school.edu.cn
8242,20221008242,傅宸六,女,大四,5班,2003-03-25,18669111448,20221008242@school.edu.cn
8243,20221008243,郑杰瑾,女,大四,8班,2003-07-04,18792758959,20221008243@school.edu.cn
8244,20221008244,唐杰焱,男,大四,5班,2003-03-11,18615906952,20221008244@school.edu.cn
8245,20221008245,萧宁馥,男,大四,7班,2004-12-15,17819002307,20221008245@school.edu.cn
8246,20221008246,赵乐,男,大四,7班,2004-09-21,17825935170,20221008246@school.edu.cn
8247,20221008247,吕杰航,女,大四,6班,2004-11-11,18974843930,20221008247@school.edu.cn
8248,20221008248,刘珂瑜,男,大四,3班,2004-06-15,18703723819,20221008248@school.edu.cn
8249,20221008249,胡昭,男,大四,9班,2003-06-14,17768640127,20221008249@school.edu.cn
8250,20221008250,邓雅函,男,大四,12班,2003-08-02,15888469221,20221008250@school.edu.cn
8251,20221008251,韩七,女,大四,8班,2003-01-04,15141861271,20221008251@school.edu.cn
8252,20221008252,宋芸锴,女,大四,8班,2004-07-14,15360836078,20221008252@school.edu.cn
8253,20221008253,张晨宁,男,大四,11班,2003-09-13,18077549021,20221008253@school.edu.cn
8254,20221008254,沈启,男,大四,8班,2003-03-02,15801981493,20221008254@school.edu.cn
8255,20221008255,陈姝娅,男,大四,7班,2004-11-08,13718955497,20221008255@school.edu.cn
8256,20221008256,徐莹子,女,大四,3班,2003-03-07,18581732866,20221008256@school.edu.cn
8257,20221008257,林祺航,女,大四,1班,2004-07-14,13574961310,20221008257@school.edu.cn
8258,20221008258,梁宸志,女,大四,6班,2003-04-03,13728963877,20221008258@school.edu.cn
8259,20221008259,萧一,女,大四,11班,2003-04-06,15830420605,20221008259@school.edu.cn
8260,20221008260,刘启博,男,大四,11班,2003-06-19,13239644723,20221008260@school.edu.cn
8261,20221008261,董序欣,男,大四,6班,2004-09-15,13947359320,20221008261@school.edu.cn
8262,20221008262,李一,男,大四,7班,2004-04-30,15516431150,20221008262@school.edu.cn
8263,20221008263,于瑶辰,女,大四,7班,2003-07-10,17884598849,20221008263@school.edu.cn
8264,20221008264,张彦珏,女,大四,4班,2003-10-08,17642466440,20221008264@school.edu.cn
8265,20221008265,黄奕婧,女,大四,10班,2003-11-19,17589917052,20221008265@school.edu.cn
8266,20221008266,何乐翎,女,大四,11班,2004-05-20,18039014539,20221008266@school.edu.cn
8267,20221008267,陈宁琪,男,大四,7班,2004-02-26,15851399747,20221008267@school.edu.cn
8268,20221008268,郭瑜骞,男,大四,6班,2004-06-25,15794474097,20221008268@school.edu.cn
8269,20221008269,朱子七,男,大四,12班,2003-05-17,18304692563,20221008269@school.edu.cn
8270,20221008270,唐宥驰,女,大四,8班,2004-01-03,18142596178,20221008270@school.edu.cn
8271,20221008271,胡明八,男,大四,3班,2004-07-27,18668042926,20221008271@school.edu.cn
8272,20221008272,唐宥御,女,大四,12班,2004-09-06,15663786766,20221008272@school.edu.cn
8273,20221008273,宋羽亦,女,大四,6班,2003-12-05,18646658958,20221008273@school.edu.cn
8274,20221008274,韩涵彤,女,大四,6班,2004-08-28,17526585650,20221008274@school.edu.cn
8275,20221008275,傅淇洁,女,大四,6班,2003-05-27,15924013010,20221008275@school.edu.cn
8276,20221008276,程岚滢,女,大四,10班,2003-05-25,18972874514,20221008276@school.edu.cn
8277,20221008277,曹莹斌,女,大四,8班,2003-07-16,13536291760,20221008277@school.edu.cn
8278,20221008278,邓志凝,男,大四,10班,2003-02-16,18961673669,20221008278@school.edu.cn
8279,20221008279,黄芸志,女,大四,2班,2003-03-28,15559594986,20221008279@school.edu.cn
8280,20221008280,袁珂六,男,大四,11班,2004-07-05,18644646285,20221008280@school.edu.cn
8281,20221008281,徐浩霄,男,大四,4班,2003-05-09,13131639878,20221008281@school.edu.cn
8282,20221008282,林浩潇,女,大四,8班,2003-07-29,13150383575,20221008282@school.edu.cn
8283,20221008283,黄筱辰,男,大四,10班,2004-10-18,17787125766,20221008283@school.edu.cn
8284,20221008284,孙二芸,女,大四,4班,2004-11-25,15513964165,20221008284@school.edu.cn
8285,20221008285,陈曜斌,男,大四,11班,2003-06-08,17671823079,20221008285@school.edu.cn
8286,20221008286,曾泓,女,大四,1班,2003-04-18,18198452882,20221008286@school.edu.cn
8287,20221008287,黄乐骞,女,大四,5班,2003-05-03,18558794638,20221008287@school.edu.cn
8288,20221008288,郭姝珏,男,大四,6班,2004-02-06,18710284233,20221008288@school.edu.cn
8289,20221008289,袁莹,女,大四,8班,2004-12-04,17627296994,20221008289@school.edu.cn
8290,20221008290,曹三凝,男,大四,1班,2003-06-18,15051364457,20221008290@school.edu.cn
8291,20221008291,许菲,女,大四,8班,2004-01-04,15325352567,20221008291@school.edu.cn
8292,20221008292,董宇蕾,男,大四,5班,2003-09-03,13715881511,20221008292@school.edu.cn
8293,20221008293,吴泓致,男,大四,8班,2003-12-21,18923981638,20221008293@school.edu.cn
8294,20221008294,陈琳,男,大四,7班,2004-11-02,15864130234,20221008294@school.edu.cn
8295,20221008295,韩芸,男,大四,7班,2004-02-17,15514352745,20221008295@school.edu.cn
8296,20221008296,宋芸,女,大四,11班,2004-10-05,18779963692,20221008296@school.edu.cn
8297,20221008297,傅锦,男,大四,2班,2003-07-29,18136759715,20221008297@school.edu.cn
8298,20221008298,吴羽,男,大四,3班,2004-07-14,18221162267,20221008298@school.edu.cn
8299,20221008299,吕志,女,大四,8班,2004-12-22,17627844578,20221008299@school.edu.cn
8300,20221008300,曾佳宇,男,大四,10班,2004-03-13,18909764909,20221008300@school.edu.cn
8301,20221008301,刘乐,男,大四,6班,2004-12-29,15511935243,20221008301@school.edu.cn
8302,20221008302,曹依,女,大四,5班,2004-10-20,15752847532,20221008302@school.edu.cn
8303,20221008303,何奚帆,女,大四,4班,2003-04-27,13733002550,20221008303@school.edu.cn
8304,20221008304,李一珂,男,大四,7班,2003-03-16,18051846194,20221008304@school.edu.cn
8305,20221008305,萧珂,女,大四,10班,2003-01-18,13735029041,20221008305@school.edu.cn
8306,20221008306,傅岚睿,女,大四,5班,2003-08-12,13855395906,20221008306@school.edu.cn
8307,20221008307,吕嘉诺,女,大四,10班,2003-01-05,15782539887,20221008307@school.edu.cn
8308,20221008308,邓宸瑶,男,大四,5班,2003-12-23,13020888087,20221008308@school.edu.cn
8309,20221008309,韩筱琪,女,大四,10班,2003-03-18,15657550472,20221008309@school.edu.cn
8310,20221008310,宋祺峻,女,大四,6班,2003-05-23,18852168991,20221008310@school.edu.cn
8311,20221008311,高妍凯,男,大四,5班,2003-01-16,18668408174,20221008311@school.edu.cn
8312,20221008312,曾佳希,男,大四,12班,2003-05-09,17707645297,20221008312@school.edu.cn
8313,20221008313,黄睿希,男,大四,7班,2003-12-01,15990186307,20221008313@school.edu.cn
8314,20221008314,程瑜,女,大四,11班,2003-08-06,13558771224,20221008314@school.edu.cn
8315,20221008315,黄宁博,男,大四,4班,2003-03-21,13799217599,20221008315@school.edu.cn
8316,20221008316,高莹琛,男,大四,5班,2004-06-04,18250318994,20221008316@school.edu.cn
8317,20221008317,张泽馥,男,大四,2班,2003-12-05,13781070438,20221008317@school.edu.cn
8318,20221008318,冯雨滢,女,大四,3班,2003-11-02,17539538974,20221008318@school.edu.cn
8319,20221008319,周二八,男,大四,6班,2004-11-09,17724640710,20221008319@school.edu.cn
8320,20221008320,周睿琳,男,大四,6班,2003-08-03,13720709945,20221008320@school.edu.cn
8321,20221008321,宋宥,男,大四,10班,2004-06-30,13611696037,20221008321@school.edu.cn
8322,20221008322,许乐琳,男,大四,6班,2003-05-10,18754854696,20221008322@school.edu.cn
8323,20221008323,萧思,男,大四,10班,2003-10-05,18958051923,20221008323@school.edu.cn
8324,20221008324,吕祺,男,大四,2班,2004-12-15,17353070012,20221008324@school.edu.cn
8325,20221008325,彭淇茹,女,大四,5班,2003-01-28,13384652902,20221008325@school.edu.cn
8326,20221008326,马嘉六,女,大四,1班,2004-04-03,13644555451,20221008326@school.edu.cn
8327,20221008327,唐子雯,女,大四,7班,2003-09-03,13606178870,20221008327@school.edu.cn
8328,20221008328,于奕,女,大四,1班,2004-11-14,17797037161,20221008328@school.edu.cn
8329,20221008329,宋宁晨,女,大四,12班,2004-12-09,13425161965,20221008329@school.edu.cn
8330,20221008330,高羽,女,大四,9班,2004-02-10,17867378427,20221008330@school.edu.cn
8331,20221008331,韩明,女,大四,4班,2004-08-30,15072909980,20221008331@school.edu.cn
8332,20221008332,傅琳可,男,大四,12班,2004-12-14,17591416040,20221008332@school.edu.cn
8333,20221008333,于若祺,女,大四,8班,2004-10-20,13796034860,20221008333@school.edu.cn
8334,20221008334,胡羽阳,女,大四,4班,2003-08-02,13764222928,20221008334@school.edu.cn
8335,20221008335,何浩珊,女,大四,11班,2003-10-27,13785792279,20221008335@school.edu.cn
8336,20221008336,李清熙,男,大四,12班,2004-01-27,18219734279,20221008336@school.edu.cn
8337,20221008337,邓涵,女,大四,10班,2003-05-29,18940584167,20221008337@school.edu.cn
8338,20221008338,吴宁,女,大四,12班,2004-09-04,15779424422,20221008338@school.edu.cn
8339,20221008339,萧琳衡,男,大四,8班,2004-05-15,13783115094,20221008339@school.edu.cn
8340,20221008340,曾杰,女,大四,2班,2003-05-18,18648045705,20221008340@school.edu.cn
8341,20221008341,董泓坤,女,大四,10班,2003-04-21,18056095916,20221008341@school.edu.cn
8342,20221008342,唐奕六,男,大四,5班,2003-02-04,17893056597,20221008342@school.edu.cn
8343,20221008343,杨宸,男,大四,8班,2003-03-08,18559789114,20221008343@school.edu.cn
8344,20221008344,郑宥阳,女,大四,10班,2003-09-25,13811145880,20221008344@school.edu.cn
8345,20221008345,韩露,男,大四,12班,2004-03-30,13826163085,20221008345@school.edu.cn
8346,20221008346,何七坤,男,大四,11班,2003-02-11,13647597802,20221008346@school.edu.cn
8347,20221008347,陈瑜斌,女,大四,9班,2004-04-28,13103636337,20221008347@school.edu.cn
8348,20221008348,徐语颖,女,大四,11班,2004-01-26,15043192395,20221008348@school.edu.cn
8349,20221008349,孙翊,女,大四,4班,2003-09-09,13614309289,20221008349@school.edu.cn
8350,20221008350,胡奕洁,男,大四,4班,2004-07-13,15063325926,20221008350@school.edu.cn
8351,20221008351,马序,女,大四,1班,2004-12-09,15085928348,20221008351@school.edu.cn
8352,20221008352,吴五雪,女,大四,6班,2003-07-07,13732066571,20221008352@school.edu.cn
8353,20221008353,曾雪,男,大四,9班,2004-02-25,13177772648,20221008353@school.edu.cn
8354,20221008354,程三骐,女,大四,1班,2004-03-22,17825769023,20221008354@school.edu.cn
8355,20221008355,沈彦衡,女,大四,7班,2003-05-17,15035148973,20221008355@school.edu.cn
8356,20221008356,梁依阳,女,大四,4班,2003-08-03,13742789549,20221008356@school.edu.cn
8357,20221008357,程瑜珂,女,大四,4班,2003-09-29,13727070702,20221008357@school.edu.cn
8358,20221008358,宋博哲,女,大四,3班,2004-02-22,15263059902,20221008358@school.edu.cn
8359,20221008359,周宁萌,女,大四,10班,2004-07-27,13310518729,20221008359@school.edu.cn
8360,20221008360,郑子辰,男,大四,7班,2004-06-29,15799148212,20221008360@school.edu.cn
8361,20221008361,杨翊芷,女,大四,2班,2003-01-04,18717668598,20221008361@school.edu.cn
8362,20221008362,傅浩,女,大四,8班,2003-09-15,18841460741,20221008362@school.edu.cn
8363,20221008363,吕瑞六,女,大四,1班,2003-04-10,15656823495,20221008363@school.edu.cn
8364,20221008364,李博霄,男,大四,1班,2003-10-08,13284272023,20221008364@school.edu.cn
8365,20221008365,徐霖晟,男,大四,5班,2004-08-01,15913703406,20221008365@school.edu.cn
8366,20221008366,王雨御,男,大四,11班,2003-11-07,18530180694,20221008366@school.edu.cn
8367,20221008367,唐景,男,大四,10班,2003-09-21,13440526173,20221008367@school.edu.cn
8368,20221008368,罗宁琛,女,大四,3班,2004-01-04,18996735769,20221008368@school.edu.cn
8369,20221008369,彭腾滢,男,大四,2班,2003-03-11,15513613726,20221008369@school.edu.cn
8370,20221008370,赵婕,男,大四,7班,2004-09-02,18394163509,20221008370@school.edu.cn
8371,20221008371,何锦,女,大四,5班,2003-07-04,18209252350,20221008371@school.edu.cn
8372,20221008372,曾星睿,男,大四,11班,2004-03-27,13958649069,20221008372@school.edu.cn
8373,20221008373,曹嘉八,女,大四,11班,2004-04-22,13982952142,20221008373@school.edu.cn
8374,20221008374,郭依,男,大四,6班,2003-12-30,18389583094,20221008374@school.edu.cn
8375,20221008375,韩乐宁,男,大四,4班,2003-03-28,15196233295,20221008375@school.edu.cn
8376,20221008376,程曜,男,大四,7班,2003-09-09,17799042912,20221008376@school.edu.cn
8377,20221008377,吴博怡,男,大四,8班,2003-04-27,13286087477,20221008377@school.edu.cn
8378,20221008378,许姝琪,女,大四,3班,2003-07-13,13627816278,20221008378@school.edu.cn
8379,20221008379,郑涵然,女,大四,4班,2004-01-04,18237755864,20221008379@school.edu.cn
8380,20221008380,沈翊琳,男,大四,12班,2004-12-24,18013420516,20221008380@school.edu.cn
8381,20221008381,邓璇五,女,大四,6班,2003-02-15,13509195993,20221008381@school.edu.cn
8382,20221008382,冯语九,男,大四,1班,2004-06-30,13956053895,20221008382@school.edu.cn
8383,20221008383,郑彦坤,男,大四,8班,2003-08-16,15367060084,20221008383@school.edu.cn
8384,20221008384,周二茹,女,大四,2班,2003-07-10,17556036340,20221008384@school.edu.cn
8385,20221008385,邓露轩,女,大四,3班,2004-06-21,18392895377,20221008385@school.edu.cn
8386,20221008386,郭宥瑶,女,大四,3班,2004-04-24,15712935692,20221008386@school.edu.cn
8387,20221008387,高彦骁,女,大四,5班,2003-02-28,13914851842,20221008387@school.edu.cn
8388,20221008388,刘序御,男,大四,5班,2003-09-22,18037541578,20221008388@school.edu.cn
8389,20221008389,吕宸,男,大四,3班,2003-02-09,15691054584,20221008389@school.edu.cn
8390,20221008390,张泽,女,大四,7班,2003-02-20,15938569396,20221008390@school.edu.cn
8391,20221008391,韩一,男,大四,12班,2004-04-11,15526500149,20221008391@school.edu.cn
8392,20221008392,杨博滢,女,大四,7班,2003-09-22,17703050587,20221008392@school.edu.cn
8393,20221008393,林雅坤,男,大四,6班,2003-11-17,15379924228,20221008393@school.edu.cn
8394,20221008394,邓璇凝,女,大四,6班,2003-03-13,15938948295,20221008394@school.edu.cn
8395,20221008395,吴语,女,大四,11班,2004-07-30,17729443360,20221008395@school.edu.cn
8396,20221008396,陈妍四,女,大四,8班,2004-12-15,13880888460,20221008396@school.edu.cn
8397,20221008397,刘雅凯,女,大四,1班,2003-01-19,17608796131,20221008397@school.edu.cn
8398,20221008398,胡菲,男,大四,6班,2003-01-21,18960743912,20221008398@school.edu.cn
8399,20221008399,吕明,男,大四,4班,2003-05-20,18633972963,20221008399@school.edu.cn
8400,20221008400,胡珂骁,男,大四,11班,2003-08-28,17718510692,20221008400@school.edu.cn
8401,20221008401,程志,男,大四,10班,2004-04-26,13641401820,20221008401@school.edu.cn
8402,20221008402,傅琳琳,男,大四,8班,2004-09-03,13525844762,20221008402@school.edu.cn
8403,20221008403,高昭滢,女,大四,3班,2003-08-15,15316170452,20221008403@school.edu.cn
8404,20221008404,马睿,女,大四,5班,2003-10-10,13568515837,20221008404@school.edu.cn
8405,20221008405,陈菲宁,男,大四,9班,2004-06-27,13913642572,20221008405@school.edu.cn
8406,20221008406,冯九文,女,大四,6班,2003-02-06,18085648139,20221008406@school.edu.cn
8407,20221008407,林嘉,女,大四,2班,2004-07-09,13341344891,20221008407@school.edu.cn
8408,20221008408,罗颖昊,男,大四,2班,2003-03-16,13913841666,20221008408@school.edu.cn
8409,20221008409,冯浩,男,大四,6班,2004-01-08,18042755235,20221008409@school.edu.cn
8410,20221008410,孙翊涵,男,大四,9班,2003-10-22,17501640979,20221008410@school.edu.cn
8411,20221008411,许璇娜,男,大四,10班,2004-10-08,18021185938,20221008411@school.edu.cn
8412,20221008412,吴岚,女,大四,12班,2004-03-14,18964486725,20221008412@school.edu.cn
8413,20221008413,邓瑾芸,男,大四,3班,2003-12-06,18529003510,20221008413@school.edu.cn
8414,20221008414,彭宁蕾,女,大四,10班,2003-07-06,15606345103,20221008414@school.edu.cn
8415,20221008415,郑五函,女,大四,5班,2004-11-14,18608220839,20221008415@school.edu.cn
8416,20221008416,刘芸凝,女,大四,2班,2004-10-01,15753617561,20221008416@school.edu.cn
8417,20221008417,朱露霖,男,大四,4班,2004-08-13,18533006062,20221008417@school.edu.cn
8418,20221008418,唐露蕾,男,大四,10班,2003-01-20,15350338855,20221008418@school.edu.cn
8419,20221008419,高泽瑶,女,大四,4班,2004-04-10,13785401035,20221008419@school.edu.cn
8420,20221008420,谢曜,男,大四,3班,2003-01-31,13043335671,20221008420@school.edu.cn
8421,20221008421,赵宸,女,大四,5班,2003-07-12,13778730093,20221008421@school.edu.cn
8422,20221008422,林杰娜,女,大四,2班,2004-11-03,13056114596,20221008422@school.edu.cn
